well,time_s,temperature_c,wavelength_nm,absorbance_a490,compound_id,concentration_uM,role,bucket,replicate,functional_class
E3,660.0,36.9,490,0.22,T0138,50.0,sample,diverse_pick,2.0,unknown
E3,690.0,36.9,490,0.221,T0138,50.0,sample,diverse_pick,2.0,unknown
E3,720.0,36.9,490,0.221,T0138,50.0,sample,diverse_pick,2.0,unknown
E3,750.0,36.9,490,0.221,T0138,50.0,sample,diverse_pick,2.0,unknown
E3,780.0,36.9,490,0.221,T0138,50.0,sample,diverse_pick,2.0,unknown
E3,810.0,36.9,490,0.22,T0138,50.0,sample,diverse_pick,2.0,unknown
E3,840.0,36.9,490,0.22,T0138,50.0,sample,diverse_pick,2.0,unknown
E4,0.0,36.9,490,0.049,,,,,,
E4,30.0,36.9,490,0.05,,,,,,
E4,60.0,36.9,490,0.049,,,,,,
E4,90.0,36.9,490,0.049,,,,,,
E4,120.0,36.9,490,0.05,,,,,,
E4,150.0,36.9,490,0.049,,,,,,
E4,180.0,36.9,490,0.049,,,,,,
E4,210.0,36.9,490,0.05,,,,,,
E4,240.0,36.9,490,0.05,,,,,,
E4,270.0,36.9,490,0.05,,,,,,
E4,300.0,36.9,490,0.05,,,,,,
E4,330.0,36.9,490,0.05,,,,,,
E4,360.0,36.9,490,0.051,,,,,,
E4,390.0,36.9,490,0.051,,,,,,
E4,420.0,36.9,490,0.051,,,,,,
E4,450.0,36.9,490,0.051,,,,,,
E4,480.0,36.9,490,0.051,,,,,,
E4,510.0,36.9,490,0.051,,,,,,
E4,540.0,36.9,490,0.051,,,,,,
E4,570.0,36.9,490,0.052,,,,,,
E4,600.0,36.9,490,0.051,,,,,,
E4,630.0,36.9,490,0.052,,,,,,
E4,660.0,36.9,490,0.051,,,,,,
E4,690.0,36.9,490,0.053,,,,,,
E4,720.0,36.9,490,0.052,,,,,,
E4,750.0,36.9,490,0.053,,,,,,
E4,780.0,36.9,490,0.052,,,,,,
E4,810.0,36.9,490,0.052,,,,,,
E4,840.0,36.9,490,0.053,,,,,,
E5,0.0,36.9,490,0.052,T0224,50.0,sample,substrate_control,2.0,negative
E5,30.0,36.9,490,0.054,T0224,50.0,sample,substrate_control,2.0,negative
E5,60.0,36.9,490,0.053,T0224,50.0,sample,substrate_control,2.0,negative
E5,90.0,36.9,490,0.053,T0224,50.0,sample,substrate_control,2.0,negative
E5,120.0,36.9,490,0.054,T0224,50.0,sample,substrate_control,2.0,negative
E5,150.0,36.9,490,0.054,T0224,50.0,sample,substrate_control,2.0,negative
E5,180.0,36.9,490,0.055,T0224,50.0,sample,substrate_control,2.0,negative
E5,210.0,36.9,490,0.055,T0224,50.0,sample,substrate_control,2.0,negative
E5,240.0,36.9,490,0.056,T0224,50.0,sample,substrate_control,2.0,negative
E5,270.0,36.9,490,0.057,T0224,50.0,sample,substrate_control,2.0,negative
E5,300.0,36.9,490,0.057,T0224,50.0,sample,substrate_control,2.0,negative
E5,330.0,36.9,490,0.057,T0224,50.0,sample,substrate_control,2.0,negative
E5,360.0,36.9,490,0.058,T0224,50.0,sample,substrate_control,2.0,negative
E5,390.0,36.9,490,0.059,T0224,50.0,sample,substrate_control,2.0,negative
E5,420.0,36.9,490,0.059,T0224,50.0,sample,substrate_control,2.0,negative
E5,450.0,36.9,490,0.061,T0224,50.0,sample,substrate_control,2.0,negative
E5,480.0,36.9,490,0.06,T0224,50.0,sample,substrate_control,2.0,negative
E5,510.0,36.9,490,0.06,T0224,50.0,sample,substrate_control,2.0,negative
E5,540.0,36.9,490,0.061,T0224,50.0,sample,substrate_control,2.0,negative
E5,570.0,36.9,490,0.062,T0224,50.0,sample,substrate_control,2.0,negative
E5,600.0,36.9,490,0.061,T0224,50.0,sample,substrate_control,2.0,negative
E5,630.0,36.9,490,0.061,T0224,50.0,sample,substrate_control,2.0,negative
E5,660.0,36.9,490,0.061,T0224,50.0,sample,substrate_control,2.0,negative
E5,690.0,36.9,490,0.063,T0224,50.0,sample,substrate_control,2.0,negative
E5,720.0,36.9,490,0.063,T0224,50.0,sample,substrate_control,2.0,negative
E5,750.0,36.9,490,0.064,T0224,50.0,sample,substrate_control,2.0,negative
E5,780.0,36.9,490,0.065,T0224,50.0,sample,substrate_control,2.0,negative
E5,810.0,36.9,490,0.065,T0224,50.0,sample,substrate_control,2.0,negative
E5,840.0,36.9,490,0.067,T0224,50.0,sample,substrate_control,2.0,negative
E6,0.0,36.9,490,0.05,,,,,,
E6,30.0,36.9,490,0.051,,,,,,
E6,60.0,36.9,490,0.049,,,,,,
E6,90.0,36.9,490,0.049,,,,,,
E6,120.0,36.9,490,0.05,,,,,,
E6,150.0,36.9,490,0.051,,,,,,
E6,180.0,36.9,490,0.051,,,,,,
E6,210.0,36.9,490,0.051,,,,,,
E6,240.0,36.9,490,0.05,,,,,,
E6,270.0,36.9,490,0.051,,,,,,
E6,300.0,36.9,490,0.051,,,,,,
E6,330.0,36.9,490,0.051,,,,,,
E6,360.0,36.9,490,0.051,,,,,,
E6,390.0,36.9,490,0.051,,,,,,
E6,420.0,36.9,490,0.051,,,,,,
E6,450.0,36.9,490,0.052,,,,,,
E6,480.0,36.9,490,0.052,,,,,,
E6,510.0,36.9,490,0.052,,,,,,
E6,540.0,36.9,490,0.053,,,,,,
E6,570.0,36.9,490,0.053,,,,,,
E6,600.0,36.9,490,0.052,,,,,,
E6,630.0,36.9,490,0.052,,,,,,
E6,660.0,36.9,490,0.052,,,,,,
E6,690.0,36.9,490,0.053,,,,,,
E6,720.0,36.9,490,0.053,,,,,,
E6,750.0,36.9,490,0.054,,,,,,
E6,780.0,36.9,490,0.054,,,,,,
E6,810.0,36.9,490,0.052,,,,,,
E6,840.0,36.9,490,0.055,,,,,,
E7,0.0,36.9,490,0.1,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,30.0,36.9,490,0.118,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,60.0,36.9,490,0.133,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,90.0,36.9,490,0.149,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,120.0,36.9,490,0.163,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,150.0,36.9,490,0.174,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,180.0,36.9,490,0.184,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,210.0,36.9,490,0.193,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,240.0,36.9,490,0.198,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,270.0,36.9,490,0.204,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,300.0,36.9,490,0.208,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,330.0,36.9,490,0.212,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,360.0,36.9,490,0.214,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,390.0,36.9,490,0.215,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,420.0,36.9,490,0.218,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,450.0,36.9,490,0.218,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,480.0,36.9,490,0.218,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,510.0,36.9,490,0.219,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,540.0,36.9,490,0.22,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,570.0,36.9,490,0.221,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,600.0,36.9,490,0.222,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,630.0,36.9,490,0.223,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,660.0,36.9,490,0.222,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,690.0,36.9,490,0.223,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,720.0,36.9,490,0.223,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,750.0,36.9,490,0.223,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,780.0,36.9,490,0.223,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,810.0,36.9,490,0.222,T8390,50.0,sample,diverse_pick,2.0,unknown
E7,840.0,36.9,490,0.224,T8390,50.0,sample,diverse_pick,2.0,unknown
E8,0.0,36.9,490,0.05,,,,,,
E8,30.0,36.9,490,0.05,,,,,,
E8,60.0,36.9,490,0.05,,,,,,
E8,90.0,36.9,490,0.05,,,,,,
E8,120.0,36.9,490,0.05,,,,,,
E8,150.0,36.9,490,0.05,,,,,,
E8,180.0,36.9,490,0.05,,,,,,
E8,210.0,36.9,490,0.051,,,,,,
E8,240.0,36.9,490,0.052,,,,,,
E8,270.0,36.9,490,0.051,,,,,,
E8,300.0,36.9,490,0.05,,,,,,
E8,330.0,36.9,490,0.051,,,,,,
E8,360.0,36.9,490,0.052,,,,,,
E8,390.0,36.9,490,0.051,,,,,,
E8,420.0,36.9,490,0.051,,,,,,
E8,450.0,36.9,490,0.053,,,,,,
E8,480.0,36.9,490,0.052,,,,,,
E8,510.0,36.9,490,0.053,,,,,,
E8,540.0,36.9,490,0.053,,,,,,
E8,570.0,36.9,490,0.053,,,,,,
E8,600.0,36.9,490,0.053,,,,,,
E8,630.0,36.9,490,0.053,,,,,,
E8,660.0,36.9,490,0.052,,,,,,
E8,690.0,36.9,490,0.053,,,,,,
E8,720.0,36.9,490,0.054,,,,,,
E8,750.0,36.9,490,0.053,,,,,,
E8,780.0,36.9,490,0.054,,,,,,
E8,810.0,36.9,490,0.053,,,,,,
E8,840.0,36.9,490,0.054,,,,,,
E9,0.0,36.9,490,0.115,T0985,50.0,sample,substrate_control,2.0,negative
E9,30.0,36.9,490,0.136,T0985,50.0,sample,substrate_control,2.0,negative
E9,60.0,36.9,490,0.152,T0985,50.0,sample,substrate_control,2.0,negative
E9,90.0,36.9,490,0.17,T0985,50.0,sample,substrate_control,2.0,negative
E9,120.0,36.9,490,0.184,T0985,50.0,sample,substrate_control,2.0,negative
E9,150.0,36.9,490,0.195,T0985,50.0,sample,substrate_control,2.0,negative
E9,180.0,36.9,490,0.204,T0985,50.0,sample,substrate_control,2.0,negative
E9,210.0,36.9,490,0.212,T0985,50.0,sample,substrate_control,2.0,negative
E9,240.0,36.9,490,0.218,T0985,50.0,sample,substrate_control,2.0,negative
E9,270.0,36.9,490,0.222,T0985,50.0,sample,substrate_control,2.0,negative
E9,300.0,36.9,490,0.225,T0985,50.0,sample,substrate_control,2.0,negative
E9,330.0,36.9,490,0.228,T0985,50.0,sample,substrate_control,2.0,negative
E9,360.0,36.9,490,0.229,T0985,50.0,sample,substrate_control,2.0,negative
E9,390.0,36.9,490,0.23,T0985,50.0,sample,substrate_control,2.0,negative
E9,420.0,36.9,490,0.231,T0985,50.0,sample,substrate_control,2.0,negative
E9,450.0,36.9,490,0.233,T0985,50.0,sample,substrate_control,2.0,negative
E9,480.0,36.9,490,0.232,T0985,50.0,sample,substrate_control,2.0,negative
E9,510.0,36.9,490,0.233,T0985,50.0,sample,substrate_control,2.0,negative
E9,540.0,36.9,490,0.233,T0985,50.0,sample,substrate_control,2.0,negative
E9,570.0,36.9,490,0.233,T0985,50.0,sample,substrate_control,2.0,negative
E9,600.0,36.9,490,0.23,T0985,50.0,sample,substrate_control,2.0,negative
E9,630.0,36.9,490,0.23,T0985,50.0,sample,substrate_control,2.0,negative
E9,660.0,36.9,490,0.228,T0985,50.0,sample,substrate_control,2.0,negative
E9,690.0,36.9,490,0.229,T0985,50.0,sample,substrate_control,2.0,negative
E9,720.0,36.9,490,0.228,T0985,50.0,sample,substrate_control,2.0,negative
E9,750.0,36.9,490,0.228,T0985,50.0,sample,substrate_control,2.0,negative
E9,780.0,36.9,490,0.229,T0985,50.0,sample,substrate_control,2.0,negative
E9,810.0,36.9,490,0.228,T0985,50.0,sample,substrate_control,2.0,negative
E9,840.0,36.9,490,0.23,T0985,50.0,sample,substrate_control,2.0,negative
E10,0.0,36.9,490,0.047,,,,,,
E10,30.0,36.9,490,0.048,,,,,,
E10,60.0,36.9,490,0.047,,,,,,
E10,90.0,36.9,490,0.047,,,,,,
E10,120.0,36.9,490,0.048,,,,,,
E10,150.0,36.9,490,0.047,,,,,,
E10,180.0,36.9,490,0.048,,,,,,
E10,210.0,36.9,490,0.049,,,,,,
E10,240.0,36.9,490,0.049,,,,,,
E10,270.0,36.9,490,0.049,,,,,,
E10,300.0,36.9,490,0.049,,,,,,
E10,330.0,36.9,490,0.049,,,,,,
E10,360.0,36.9,490,0.049,,,,,,
E10,390.0,36.9,490,0.048,,,,,,
E10,420.0,36.9,490,0.05,,,,,,
E10,450.0,36.9,490,0.049,,,,,,
E10,480.0,36.9,490,0.049,,,,,,
E10,510.0,36.9,490,0.05,,,,,,
E10,540.0,36.9,490,0.05,,,,,,
E10,570.0,36.9,490,0.05,,,,,,
E10,600.0,36.9,490,0.049,,,,,,
E10,630.0,36.9,490,0.05,,,,,,
E10,660.0,36.9,490,0.049,,,,,,
E10,690.0,36.9,490,0.05,,,,,,
E10,720.0,36.9,490,0.051,,,,,,
E10,750.0,36.9,490,0.051,,,,,,
E10,780.0,36.9,490,0.052,,,,,,
E10,810.0,36.9,490,0.051,,,,,,
E10,840.0,36.9,490,0.052,,,,,,
E11,0.0,36.9,490,0.053,,0.0,no_tem1,control,,
E11,30.0,36.9,490,0.055,,0.0,no_tem1,control,,
E11,60.0,36.9,490,0.053,,0.0,no_tem1,control,,
E11,90.0,36.9,490,0.053,,0.0,no_tem1,control,,
E11,120.0,36.9,490,0.053,,0.0,no_tem1,control,,
E11,150.0,36.9,490,0.053,,0.0,no_tem1,control,,
E11,180.0,36.9,490,0.053,,0.0,no_tem1,control,,
E11,210.0,36.9,490,0.054,,0.0,no_tem1,control,,
E11,240.0,36.9,490,0.054,,0.0,no_tem1,control,,
E11,270.0,36.9,490,0.055,,0.0,no_tem1,control,,
E11,300.0,36.9,490,0.054,,0.0,no_tem1,control,,
E11,330.0,36.9,490,0.055,,0.0,no_tem1,control,,
E11,360.0,36.9,490,0.055,,0.0,no_tem1,control,,
E11,390.0,36.9,490,0.055,,0.0,no_tem1,control,,
E11,420.0,36.9,490,0.055,,0.0,no_tem1,control,,
E11,450.0,36.9,490,0.056,,0.0,no_tem1,control,,
E11,480.0,36.9,490,0.056,,0.0,no_tem1,control,,
E11,510.0,36.9,490,0.056,,0.0,no_tem1,control,,
E11,540.0,36.9,490,0.056,,0.0,no_tem1,control,,
E11,570.0,36.9,490,0.057,,0.0,no_tem1,control,,
E11,600.0,36.9,490,0.057,,0.0,no_tem1,control,,
E11,630.0,36.9,490,0.058,,0.0,no_tem1,control,,
E11,660.0,36.9,490,0.057,,0.0,no_tem1,control,,
E11,690.0,36.9,490,0.058,,0.0,no_tem1,control,,
E11,720.0,36.9,490,0.059,,0.0,no_tem1,control,,
E11,750.0,36.9,490,0.059,,0.0,no_tem1,control,,
E11,780.0,36.9,490,0.059,,0.0,no_tem1,control,,
E11,810.0,36.9,490,0.059,,0.0,no_tem1,control,,
E11,840.0,36.9,490,0.06,,0.0,no_tem1,control,,
E12,0.0,36.9,490,0.04,,,,,,
E12,30.0,36.9,490,0.041,,,,,,
E12,60.0,36.9,490,0.04,,,,,,
E12,90.0,36.9,490,0.04,,,,,,
E12,120.0,36.9,490,0.04,,,,,,
E12,150.0,36.9,490,0.04,,,,,,
E12,180.0,36.9,490,0.041,,,,,,
E12,210.0,36.9,490,0.041,,,,,,
E12,240.0,36.9,490,0.04,,,,,,
E12,270.0,36.9,490,0.041,,,,,,
E12,300.0,36.9,490,0.041,,,,,,
E12,330.0,36.9,490,0.041,,,,,,
E12,360.0,36.9,490,0.041,,,,,,
E12,390.0,36.9,490,0.041,,,,,,
E12,420.0,36.9,490,0.04,,,,,,
E12,450.0,36.9,490,0.04,,,,,,
E12,480.0,36.9,490,0.04,,,,,,
E12,510.0,36.9,490,0.041,,,,,,
E12,540.0,36.9,490,0.04,,,,,,
E12,570.0,36.9,490,0.041,,,,,,
E12,600.0,36.9,490,0.04,,,,,,
E12,630.0,36.9,490,0.041,,,,,,
E12,660.0,36.9,490,0.04,,,,,,
E12,690.0,36.9,490,0.04,,,,,,
E12,720.0,36.9,490,0.041,,,,,,
E12,750.0,36.9,490,0.04,,,,,,
E12,780.0,36.9,490,0.04,,,,,,
E12,810.0,36.9,490,0.04,,,,,,
E12,840.0,36.9,490,0.041,,,,,,
F1,0.0,36.9,490,0.038,,,,,,
F1,30.0,36.9,490,0.04,,,,,,
F1,60.0,36.9,490,0.04,,,,,,
F1,90.0,36.9,490,0.04,,,,,,
F1,120.0,36.9,490,0.04,,,,,,
F1,150.0,36.9,490,0.04,,,,,,
F1,180.0,36.9,490,0.04,,,,,,
F1,210.0,36.9,490,0.039,,,,,,
F1,240.0,36.9,490,0.042,,,,,,
F1,270.0,36.9,490,0.041,,,,,,
F1,300.0,36.9,490,0.038,,,,,,
F1,330.0,36.9,490,0.039,,,,,,
F1,360.0,36.9,490,0.042,,,,,,
F1,390.0,36.9,490,0.041,,,,,,
F1,420.0,36.9,490,0.042,,,,,,
F1,450.0,36.9,490,0.041,,,,,,
F1,480.0,36.9,490,0.042,,,,,,
F1,510.0,36.9,490,0.039,,,,,,
F1,540.0,36.9,490,0.041,,,,,,
F1,570.0,36.9,490,0.04,,,,,,
F1,600.0,36.9,490,0.04,,,,,,
F1,630.0,36.9,490,0.041,,,,,,
F1,660.0,36.9,490,0.038,,,,,,
F1,690.0,36.9,490,0.04,,,,,,
F1,720.0,36.9,490,0.039,,,,,,
F1,750.0,36.9,490,0.038,,,,,,
F1,780.0,36.9,490,0.039,,,,,,
F1,810.0,36.9,490,0.039,,,,,,
F1,840.0,36.9,490,0.041,,,,,,
F2,0.0,36.9,490,0.052,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,30.0,36.9,490,0.053,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,60.0,36.9,490,0.054,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,90.0,36.9,490,0.054,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,120.0,36.9,490,0.055,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,150.0,36.9,490,0.055,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,180.0,36.9,490,0.055,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,210.0,36.9,490,0.053,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,240.0,36.9,490,0.056,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,270.0,36.9,490,0.056,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,300.0,36.9,490,0.054,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,330.0,36.9,490,0.056,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,360.0,36.9,490,0.057,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,390.0,36.9,490,0.057,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,420.0,36.9,490,0.057,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,450.0,36.9,490,0.056,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,480.0,36.9,490,0.059,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,510.0,36.9,490,0.057,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,540.0,36.9,490,0.06,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,570.0,36.9,490,0.059,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,600.0,36.9,490,0.059,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,630.0,36.9,490,0.061,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,660.0,36.9,490,0.058,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,690.0,36.9,490,0.059,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,720.0,36.9,490,0.06,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,750.0,36.9,490,0.059,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,780.0,36.9,490,0.061,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,810.0,36.9,490,0.06,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F2,840.0,36.9,490,0.063,T1262,1.0,sample,tier1_inhibitor,3.0,positive
F3,0.0,36.9,490,0.051,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,30.0,36.9,490,0.052,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,60.0,36.9,490,0.051,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,90.0,36.9,490,0.052,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,120.0,36.9,490,0.053,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,150.0,36.9,490,0.054,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,180.0,36.9,490,0.053,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,210.0,36.9,490,0.054,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,240.0,36.9,490,0.053,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,270.0,36.9,490,0.054,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,300.0,36.9,490,0.051,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,330.0,36.9,490,0.054,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,360.0,36.9,490,0.054,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,390.0,36.9,490,0.058,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,420.0,36.9,490,0.055,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,450.0,36.9,490,0.054,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,480.0,36.9,490,0.056,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,510.0,36.9,490,0.056,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,540.0,36.9,490,0.057,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,570.0,36.9,490,0.058,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,600.0,36.9,490,0.058,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,630.0,36.9,490,0.057,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,660.0,36.9,490,0.057,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,690.0,36.9,490,0.056,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,720.0,36.9,490,0.057,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,750.0,36.9,490,0.056,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,780.0,36.9,490,0.058,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,810.0,36.9,490,0.057,T19860,50.0,pos-ctrl-clavaculin,control,,
F3,840.0,36.9,490,0.057,T19860,50.0,pos-ctrl-clavaculin,control,,
F4,0.0,36.9,490,0.053,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,30.0,36.9,490,0.056,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,60.0,36.9,490,0.056,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,90.0,36.9,490,0.057,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,120.0,36.9,490,0.058,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,150.0,36.9,490,0.058,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,180.0,36.9,490,0.058,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,210.0,36.9,490,0.058,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,240.0,36.9,490,0.061,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,270.0,36.9,490,0.061,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,300.0,36.9,490,0.06,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,330.0,36.9,490,0.062,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,360.0,36.9,490,0.064,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,390.0,36.9,490,0.066,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,420.0,36.9,490,0.065,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,450.0,36.9,490,0.067,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,480.0,36.9,490,0.068,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,510.0,36.9,490,0.068,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,540.0,36.9,490,0.07,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,570.0,36.9,490,0.07,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,600.0,36.9,490,0.071,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,630.0,36.9,490,0.072,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,660.0,36.9,490,0.071,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,690.0,36.9,490,0.072,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,720.0,36.9,490,0.074,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,750.0,36.9,490,0.074,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,780.0,36.9,490,0.076,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,810.0,36.9,490,0.075,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F4,840.0,36.9,490,0.076,T6685,50.0,sample,tier1_inhibitor,3.0,positive
F5,0.0,36.9,490,0.051,,,,,,
F5,30.0,36.9,490,0.053,,,,,,
F5,60.0,36.9,490,0.053,,,,,,
F5,90.0,36.9,490,0.052,,,,,,
F5,120.0,36.9,490,0.053,,,,,,
F5,150.0,36.9,490,0.053,,,,,,
F5,180.0,36.9,490,0.053,,,,,,
F5,210.0,36.9,490,0.052,,,,,,
F5,240.0,36.9,490,0.054,,,,,,
F5,270.0,36.9,490,0.054,,,,,,
F5,300.0,36.9,490,0.052,,,,,,
F5,330.0,36.9,490,0.052,,,,,,
F5,360.0,36.9,490,0.053,,,,,,
F5,390.0,36.9,490,0.053,,,,,,
F5,420.0,36.9,490,0.054,,,,,,
F5,450.0,36.9,490,0.053,,,,,,
F5,480.0,36.9,490,0.056,,,,,,
F5,510.0,36.9,490,0.054,,,,,,
F5,540.0,36.9,490,0.054,,,,,,
F5,570.0,36.9,490,0.056,,,,,,
F5,600.0,36.9,490,0.054,,,,,,
F5,630.0,36.9,490,0.055,,,,,,
F5,660.0,36.9,490,0.054,,,,,,
F5,690.0,36.9,490,0.054,,,,,,
F5,720.0,36.9,490,0.055,,,,,,
F5,750.0,36.9,490,0.055,,,,,,
F5,780.0,36.9,490,0.055,,,,,,
F5,810.0,36.9,490,0.053,,,,,,
F5,840.0,36.9,490,0.057,,,,,,
F6,0.0,36.9,490,0.058,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,30.0,36.9,490,0.061,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,60.0,36.9,490,0.06,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,90.0,36.9,490,0.06,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,120.0,36.9,490,0.062,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,150.0,36.9,490,0.055,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,180.0,36.9,490,0.056,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,210.0,36.9,490,0.055,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,240.0,36.9,490,0.057,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,270.0,36.9,490,0.057,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,300.0,36.9,490,0.055,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,330.0,36.9,490,0.057,T14081,50.0,sample,tier1_inhibitor,3.0,positive
